"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093765","2021-07-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  206",",,W","   21",",,W",,,,,,,,,"  210",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-07-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,2400","    0",",,W",,,"  294",",,W","  233",",,W","   43",",,W",,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2021-07-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   43",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  250",",,W","   82",",,W",,,,,,,,,"  200",",,W","  200",",,W","  157",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-07-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   41",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  233",",,W","   66",",,W",,,,,,,,,"  210",",,W","  270",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,
"USW00093765","2021-07-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  244",",,W","   48",",,W",,,,,,,,,"  210",",,W","  220",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2021-07-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  261",",,W","   68",",,W",,,,,,,,,"  210",",,W","  200",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,
"USW00093765","2021-07-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  267",",,W","   71",",,W",,,,,,,,,"  210",",,W","  190",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2021-07-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  261",",,W","   51",",,W",,,,,,,,,"  220",",,W","  230",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2021-07-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  261",",,W","   48",",,W",,,,,,,,,"  190",",,W","  210",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2021-07-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  267",",,W","   50",",,W",,,,,,,,,"  220",",,W","  210",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2021-07-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  306",",,W","  267",",,W","   59",",,W",,,,,,,,,"  220",",,W","  210",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2021-07-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  306",",,W","  267",",,W","   68",",,W",,,,,,,,,"  210",",,W","  200",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2021-07-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,2400","    0",",,W",,,"  306",",,W","  244",",,W","   57",",,W",,,,,,,,,"  210",",,W","  210",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,
"USW00093765","2021-07-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  254",",,W,2400","    0",",,W",,,"  278",",,W","  217",",,W","   46",",,W",,,,,,,,,"  220",",,W","  210",",,W","  116",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00093765","2021-07-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   20",",,W,2400","    0",",,W",,,"  272",",,W","  228",",,W","   30",",,W",,,,,,,,,"  270",",,W","  250",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-07-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    3",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  244",",,W","   33",",,W",,,,,,,,,"  240",",,W",,,"   58",",,W",,,,,,,,,,,,,,
"USW00093765","2021-07-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  239",",,W","   34",",,W",,,,,,,,,"  110",",,W","  100",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2021-07-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  206",",,W","   35",",,W",,,,,,,,,"   90",",,W","   50",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-07-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  194",",,W","   28",",,W",,,,,,,,,"  110",",,W","  100",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2021-07-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  206",",,W","   30",",,W",,,,,,,,,"  200",",,W","  160",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2021-07-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,2400","    0",",,W","    0",",,W","  311",",,W","  250",",,W","   47",",,W",,,,,,,,,"  200",",,W","  210",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2021-07-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  234",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   38",",,W",,,,,,,,,"  210",",,W","   20",",,W","   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-07-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  109",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  244",",,W","   37",",,W",,,,,,,,,"  160",",,W","  160",",,W","  116",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-07-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  228",",,W","   38",",,W",,,,,,,,,"  190",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2021-07-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  261",",,W","   71",",,W",,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,
"USW00093765","2021-07-31","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   23",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  244",",,W","   30",",,W",,,,,,,,,"  210",",,W","  230",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  218",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  233",",,W","   45",",,W",,,,,,,,,"  310",",,W","  320",",,W","  130",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00093765","2021-08-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,2400","    0",",,W",,,"  294",",,W","  239",",,W","   34",",,W",,,,,,,,,"   20",",,W","   30",",,W","   76",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  790",",,W,2400","    0",",,W",,,"  272",",,W","  217",",,W","   35",",,W",,,,,,,,,"  320",",,W","   40",",,W","  130",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  500",",,W,2400","    0",",,W",,,"  256",",,W","  222",",,W","   38",",,W",,,,,,,,,"  190",",,W","  200",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-08-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   30",",,W,2400","    0",",,W",,,"  283",",,W","  217",",,W","   29",",,W",,,,,,,,,"   60",",,W","   70",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-08-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  109",",,W,2400","    0",",,W",,,"  283",",,W","  228",",,W","   21",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   33",",,W,2400","    0",",,W",,,"  289",",,W","  239",",,W","   45",",,W",,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    3",",,W,2400","    0",",,W",,,"  294",",,W","  222",",,W","   23",",,W",,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2021-08-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  211",",,W","   22",",,W",,,,,,,,,"  160",",,W","  130",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-08-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  239",",,W","   30",",,W",,,,,,,,,"  210",",,W","  180",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2021-08-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  306",",,W","  267",",,W","   49",",,W",,,,,,,,,"  210",",,W","  190",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2021-08-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  272",",,W","   52",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,
"USW00093765","2021-08-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  272",",,W","   50",",,W",,,,,,,,,"  220",",,W","  210",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2021-08-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  272",",,W","   41",",,W",,,,,,,,,"  220",",,W","  200",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-08-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  272",",,W","   31",",,W",,,,,,,,,"  210",",,W","  200",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-08-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,2400","    0",",,W","    0",",,W","  311",",,W","  250",",,W","   24",",,W",,,,,,,,,"  150",",,W","  150",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2021-08-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  267",",,W","   38",",,W",,,,,,,,,"  170",",,W","  190",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-08-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    8",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  272",",,W","   55",",,W",,,,,,,,,"  210",",,W","  190",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-08-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  261",",,W","   39",",,W",,,,,,,,,"  290",",,W","  290",",,W","   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  244",",,W","   31",",,W",,,,,,,,,"   10",",,W","   10",",,W","   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,
"USW00093765","2021-08-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  434",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  222",",,W","   33",",,W",,,,,,,,,"  170",",,W","  170",",,W","   94",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  239",",,W","   34",",,W",,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,
"USW00093765","2021-08-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  152",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  244",",,W","   39",",,W",,,,,,,,,"  240",",,W","  230",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-08-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  300",",,W","  256",",,W","   41",",,W",,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2021-08-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  196",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  239",",,W","   47",",,W",,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-08-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  244",",,W","   24",",,W",,,,,,,,,"  200",",,W","  210",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,
"USW00093765","2021-08-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  233",",,W","   29",",,W",,,,,,,,,"  220",",,W","  190",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2021-08-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  239",",,W","   37",",,W",,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-08-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  250",",,W","   33",",,W",,,,,,,,,"  300",",,W","  300",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-08-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  261",",,W","   47",",,W",,,,,,,,,"  230",",,W","  230",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2021-08-31","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US",,,"    0",",,W","    0",",,W","  306",",,W","  256",",,W","   53",",,W",,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2021-09-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   30",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  261",",,W","   82",",,W",,,,,,,,,"  210",",,W","  210",",,W","  125",",,W","  165",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2021-09-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    8",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  206",",,W","   38",",,W",,,,,,,,,"  340",",,W","  340",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2021-09-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  178",",,W","   36",",,W",,,,,,,,,"  360",",,W","  360",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2021-09-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  167",",,W","   18",",,W",,,,,,,,,"   40",",,W","   50",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2021-09-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  156",",,W","   27",",,W",,,,,,,,,"  180",",,W","  190",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-09-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  244",",,W","   38",",,W",,,,,,,,,"  190",",,W","  190",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-09-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  233",",,W","   22",",,W",,,,,,,,,"  130",",,W","  100",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-09-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  217",",,W","   32",",,W",,,,,,,,,"  200",",,W",,,"   63",",,W",,,,,,,,,,,,,,
"USW00093765","2021-09-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   23",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  200",",,W","   38",",,W",,,,,,,,,"  200",",,W","  190",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-09-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  189",",,W","   40",",,W",,,,,,,,,"  340",",,W","  340",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2021-09-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  272",",,W","  161",",,W","   13",",,W",,,,,,,,,"  120",",,W","  110",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00093765","2021-09-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  278",",,W","  150",",,W","   23",",,W",,,,,,,,,"  190",",,W","  180",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,
"USW00093765","2021-09-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  289",",,W","  200",",,W","   36",",,W",,,,,,,,,"  230",",,W","  230",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2021-09-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  306",",,W","  206",",,W","   19",",,W",,,,,,,,,"  190",",,W","  180",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2021-09-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W",,,"  294",",,W","  217",",,W","   20",",,W",,,,,,,,,"  170",",,W","  170",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2021-09-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    5",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  217",",,W","   41",",,W",,,,,,,,,"   40",",,W","   50",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2021-09-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  300",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  233",",,W","   40",",,W",,,,,,,,,"  320",",,W","  310",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2021-09-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  217",",,W","   30",",,W",,,,,,,,,"   20",",,W","   40",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2021-09-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  200",",,W","   22",",,W",,,,,,,,,"  110",",,W","  120",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-09-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  228",",,W","   36",",,W",,,,,,,,,"   50",",,W","   60",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2021-09-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  233",",,W","   51",",,W",,,,,,,,,"  120",",,W","  130",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2021-09-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    3",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  256",",,W","   58",",,W",,,,,,,,,"  170",",,W","  170",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2021-09-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  373",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  206",",,W","   49",",,W",,,,,,,,,"  190",",,W","  190",",,W","  112",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2021-09-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  167",",,W","   46",",,W",,,,,,,,,"  360",",,W","   20",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2021-09-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  161",",,W","   21",",,W",,,,,,,,,"  340",",,W","  340",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-09-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  150",",,W","   28",",,W",,,,,,,,,"  330",",,W","  320",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-09-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  133",",,W","   21",",,W",,,,,,,,,"  220",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-09-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  222",",,W","   46",",,W",,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2021-09-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  206",",,W","   33",",,W",,,,,,,,,"   70",",,W","  260",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,
"USW00093765","2021-09-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  167",",,W","   21",",,W",,,,,,,,,"   80",",,W","   50",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2021-10-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  150",",,W","   20",",,W",,,,,,,,,"  120",",,W","  130",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
